10821,'param','DD_ACCOUNT_TABLE','DDACMSP','NewDescription'
10821,'param','CP_ACCOUNT_TABLE','CPACMCP','NewDescription'
10821,'param','LS_ACCOUNT_TABLE','LSACMSP','NewDescription'
10821,'param','PL_ACCOUNT_TABLE','PLACMSP','NewDescription'
10821,'param','TC_ACCOUNT_TABLE','TCACMSP','NewDescription'
10821,'param','TD_ACCOUNT_TABLE','TDACMSP','NewDescription'
10821,'param','EXT_ACCT_FIELDS_TABLE','SSEANFP','NewDescription'
10821,'param','CORPORATE_FATCA_LOB_TABLE','SSINCIP','NewDescription'
10821,'param','NON_CORPORATE_FATCA_LOB_TABLE','SSICADP','NewDescription'
10821,'param','EU_ACCT_FIELDS_TABLE','EUSSCMP','NewDescription'
10821,'param','IBAN_ACCT_FIELDS_TABLE','DDIBANP','NewDescription'
10822,'param','BANK_SOURCE_COUNTRY_DB','HUB_PROD_IN','NewDescription'
10822,'param','BANK_INTERIM_COUNTRY_DB','BANK_IN','NewDescription'
10822,'param','BANK_COMMON_DB','BANK_COMMON','NewDescription'
10822,'param','BANK_COUNTRY_PARTITION','IN','NewDescription'
10822,'param','BANK_INDVL_TABLE','SSCUSTP','NewDescription'
10822,'param','BANK_JOINT_TABLE','SSPRJIP','NewDescription'
10822,'param','CUST_GROUP_TABLE','SSGHCGP','NewDescription'
10822,'param','CUST_CLASSIFICATION_TABLE','SSGHCLP','NewDescription'
10822,'param','SS_ACCOUNT_TABLE','SSACCPP','NewDescription'
10822,'param','DD_ACCOUNT_TABLE','DDACMSP','NewDescription'
10822,'param','CP_ACCOUNT_TABLE','CPACMCP','NewDescription'
10822,'param','LS_ACCOUNT_TABLE','LSACMSP','NewDescription'
10822,'param','PL_ACCOUNT_TABLE','PLACMSP','NewDescription'
10822,'param','TC_ACCOUNT_TABLE','TCACMSP','NewDescription'
10822,'param','TD_ACCOUNT_TABLE','TDACMSP','NewDescription'
10822,'param','EXT_ACCT_FIELDS_TABLE','SSEANFP','NewDescription'
10822,'param','CORPORATE_FATCA_LOB_TABLE','SSINCIP','NewDescription'
10822,'param','NON_CORPORATE_FATCA_LOB_TABLE','SSICADP','NewDescription'
10822,'param','EU_ACCT_FIELDS_TABLE','EUSSCMP','NewDescription'
10822,'param','IBAN_ACCT_FIELDS_TABLE','DDIBANP','NewDescription'
10823,'param','BANK_SOURCE_COUNTRY_DB','HUB_PROD_IN','NewDescription'
10823,'param','BANK_INTERIM_COUNTRY_DB','BANK_IN','NewDescription'
10823,'param','BANK_COMMON_DB','BANK_COMMON','NewDescription'
10823,'param','BANK_COUNTRY_PARTITION','IN','NewDescription'
10823,'param','BANK_INDVL_TABLE','SSCUSTP','NewDescription'
10823,'param','BANK_JOINT_TABLE','SSPRJIP','NewDescription'
10823,'param','CUST_GROUP_TABLE','SSGHCGP','NewDescription'
10823,'param','CUST_CLASSIFICATION_TABLE','SSGHCLP','NewDescription'
